epoch,discriminator_loss,generator_loss
0,0.11827455461025238,6.354456424713135
1,0.06870362907648087,5.9726338386535645
2,0.02392352744936943,5.532529830932617
3,0.04064907133579254,7.202841758728027
4,0.03356603533029556,6.020734786987305
5,0.018270187079906464,7.527055263519287
6,0.055633507668972015,4.532483100891113
7,0.05591648444533348,5.012754440307617
8,0.07177108526229858,3.4558205604553223
9,0.05587919056415558,5.801122665405273
10,0.12629762291908264,5.4099321365356445
11,0.14931002259254456,5.287014961242676
12,0.19118402898311615,4.4014763832092285
13,0.05481112375855446,4.318476676940918
14,0.06023838371038437,5.3598785400390625
15,0.38336026668548584,10.51628303527832
16,0.10760153084993362,6.746302604675293
17,0.028006993234157562,5.921275615692139
18,0.030960770323872566,5.016860008239746
19,0.05933394655585289,8.304704666137695
20,0.07818519324064255,4.7734785079956055
21,0.02504732459783554,6.7875261306762695
22,0.036418117582798004,6.0837531089782715
23,0.0538618341088295,6.8894267082214355
24,0.04415947198867798,6.932332992553711
25,0.06394413113594055,8.020462989807129
26,0.02708488143980503,7.4886322021484375
27,0.061973728239536285,6.373706817626953
28,0.03804260492324829,6.987900257110596
29,0.11503484100103378,6.4211578369140625
30,0.043251387774944305,8.559028625488281
31,0.046359650790691376,7.639969348907471
32,0.0031592301093041897,8.878647804260254
33,0.010911617428064346,7.038177013397217
34,0.01397685892879963,7.109187126159668
35,0.002382878912612796,8.095925331115723
36,0.6649725437164307,8.802264213562012
37,0.0002455968060530722,13.241762161254883
38,0.22103196382522583,16.196186065673828
39,0.05505653843283653,15.936245918273926
