epoch,discriminator_loss,generator_loss
0,0.634007453918457,1.103873372077942
1,0.628790020942688,1.1970319747924805
2,0.68889319896698,0.8577616214752197
3,0.4814055562019348,1.8516103029251099
4,0.5784581899642944,1.6808865070343018
5,0.46810173988342285,2.228668212890625
6,0.49167948961257935,1.2898567914962769
7,0.38913196325302124,2.1741771697998047
8,0.4985562562942505,1.8468904495239258
9,0.4038980007171631,1.9445033073425293
10,0.37744227051734924,1.959031343460083
11,0.4422232508659363,1.8235052824020386
12,0.40179991722106934,1.8797852993011475
13,0.5145398378372192,1.7475627660751343
14,0.47874969244003296,1.9581658840179443
15,0.35285240411758423,1.9416089057922363
16,0.11119435727596283,5.237170219421387
17,0.412252813577652,1.9258501529693604
18,0.34837910532951355,2.0321297645568848
19,0.37030208110809326,1.5949125289916992
20,0.4582255482673645,4.138573169708252
21,0.33087313175201416,1.7659165859222412
22,0.30678248405456543,2.1199724674224854
23,0.46188732981681824,1.343753695487976
24,0.34125638008117676,1.8477774858474731
25,0.34450605511665344,2.5881595611572266
26,0.3153543472290039,2.306450843811035
27,0.26732414960861206,2.5838370323181152
28,0.3763974606990814,2.1111488342285156
29,0.21208655834197998,2.8798611164093018
30,0.3486472964286804,2.600983142852783
31,0.35563772916793823,1.8066762685775757
32,0.37910324335098267,1.8976852893829346
33,0.35436922311782837,2.4796602725982666
34,0.39160025119781494,2.7096548080444336
35,0.24263301491737366,1.9534043073654175
36,0.17060598731040955,2.7350032329559326
37,0.43782752752304077,1.5407458543777466
38,0.3281932473182678,2.562472343444824
39,0.41776812076568604,1.8975598812103271
40,0.3751884996891022,2.0648536682128906
41,0.35059013962745667,1.8373780250549316
42,0.3702392578125,2.0966174602508545
43,0.29891499876976013,2.7049453258514404
44,0.29815176129341125,2.279600143432617
45,0.32788506150245667,2.964120388031006
46,0.4889949858188629,2.8009681701660156
47,0.27009037137031555,2.114501714706421
48,0.4905683994293213,4.187443733215332
49,0.18203003704547882,2.4132821559906006
50,0.2116672545671463,3.498453140258789
51,0.4221501648426056,3.257913589477539
52,0.16666042804718018,2.5810346603393555
53,0.2068270444869995,2.9245314598083496
54,0.2521185278892517,2.941725254058838
55,0.04017774388194084,4.558274269104004
56,0.2753593921661377,2.9292750358581543
57,0.27398383617401123,2.8108668327331543
58,0.08740218728780746,3.7974579334259033
59,0.27048030495643616,2.6987714767456055
60,0.2565184533596039,3.139772891998291
61,0.3162745535373688,2.2538928985595703
62,0.1436249017715454,3.025745391845703
63,0.18110448122024536,3.7428479194641113
64,0.40104007720947266,4.255438327789307
65,0.38920897245407104,2.068242311477661
66,0.2483595609664917,2.670926570892334
67,0.2476121038198471,3.978800058364868
68,0.22444573044776917,2.3882319927215576
69,0.19248133897781372,2.2502667903900146
70,0.2002994418144226,2.87069034576416
71,0.22753900289535522,2.7958285808563232
72,0.24071918427944183,1.5785126686096191
73,0.14519450068473816,4.842979431152344
74,0.12370938062667847,3.5332136154174805
75,0.46807560324668884,2.283844232559204
76,0.08779153227806091,4.853260517120361
77,0.12521013617515564,3.2151551246643066
78,0.16622525453567505,4.681369304656982
79,0.16431653499603271,3.8057122230529785
80,0.07046862691640854,4.5477294921875
81,0.05898105353116989,4.366433143615723
82,0.10396867990493774,4.216689109802246
83,0.2606319487094879,4.886591911315918
84,0.1250753253698349,5.805537223815918
85,0.10974779725074768,4.202607154846191
86,0.08733159303665161,3.739835262298584
87,0.11398594826459885,4.801870346069336
88,0.06750223785638809,5.111091613769531
89,0.01823526993393898,7.1218109130859375
90,0.019965531304478645,5.660404205322266
91,0.004992797039449215,10.25251579284668
92,0.006717786658555269,15.16568374633789
93,2.462294787619612e-06,33.579715728759766
94,2.9499588549697364e-07,45.90176010131836
95,0.041197821497917175,9.609139442443848
96,0.0027086168993264437,8.836945533752441
97,0.012363160029053688,9.300193786621094
98,0.00017482126713730395,18.177074432373047
99,0.0009698527283035219,17.230709075927734
100,0.14283932745456696,17.27400016784668
101,0.20257313549518585,18.035747528076172
102,0.005490503273904324,8.599519729614258
103,0.00020794235751964152,8.749164581298828
104,0.9192504286766052,23.236404418945312
105,0.0009657642222009599,9.273427963256836
106,0.0001768036454450339,12.861915588378906
107,1.4774904229852837e-05,14.720815658569336
108,6.467583443736658e-05,14.947124481201172
109,2.5194347472279333e-05,13.980010986328125
110,4.89641536205454e-07,29.551654815673828
111,5.387421424529748e-06,17.236968994140625
112,2.8019478577334667e-06,22.555530548095703
113,0.008288482204079628,19.425559997558594
114,0.011783593334257603,23.907882690429688
