epoch,discriminator_loss,generator_loss
0,0.4716581106185913,1.276648998260498
1,0.6155022382736206,1.0916368961334229
2,0.5536999702453613,0.937088131904602
3,0.4980096220970154,1.26641047000885
4,0.5091392993927002,1.1046522855758667
5,0.4330904483795166,1.4965319633483887
6,0.4276098906993866,1.1883738040924072
7,0.44287699460983276,1.6283388137817383
8,0.4814046025276184,1.193781852722168
9,0.4189608693122864,1.4145811796188354
10,0.46675747632980347,1.3276844024658203
11,0.5113564729690552,1.404430627822876
12,0.37255430221557617,1.356885552406311
13,0.40603604912757874,1.9115585088729858
14,0.3813399076461792,1.5551989078521729
15,0.3626604676246643,1.9238914251327515
16,0.3383668065071106,1.923622965812683
17,0.4059661626815796,1.5640169382095337
18,0.31582117080688477,1.8283064365386963
19,0.38777875900268555,2.118009090423584
20,0.3049350380897522,1.4640108346939087
21,0.34544551372528076,1.720320463180542
22,0.35791364312171936,2.0610880851745605
23,0.392184853553772,2.2422173023223877
24,0.30092620849609375,1.8478955030441284
25,0.340101957321167,2.38877534866333
26,0.28261250257492065,2.036177635192871
27,0.325269877910614,2.4410243034362793
28,0.2899131178855896,2.0445756912231445
29,0.271762490272522,2.1458628177642822
30,0.3032100796699524,2.508047580718994
31,0.25176531076431274,2.067530632019043
32,0.30037325620651245,2.5657496452331543
33,0.23580685257911682,2.7261288166046143
34,0.2956595718860626,2.5767197608947754
35,0.2692287564277649,3.1488442420959473
36,0.17351791262626648,2.5511326789855957
37,0.19627033174037933,3.6705031394958496
38,0.21010956168174744,3.639223575592041
39,0.1499709188938141,3.5271692276000977
40,0.1696624904870987,2.7871487140655518
41,0.13828441500663757,2.755585193634033
42,0.16508141160011292,3.528597831726074
43,0.20912384986877441,3.570119857788086
44,0.10839737206697464,3.7403042316436768
45,0.1845010221004486,3.4103941917419434
46,0.12416951358318329,3.989147901535034
47,0.15270563960075378,3.384417772293091
48,0.12614566087722778,3.6986560821533203
49,0.0895557552576065,3.3842148780822754
50,0.09585465490818024,4.522978782653809
51,0.09013950079679489,4.027480602264404
52,0.05750562995672226,3.980963706970215
53,0.15901373326778412,6.0047993659973145
54,0.14704900979995728,3.8006978034973145
55,0.0762188658118248,3.9318737983703613
56,0.22803182899951935,4.702857971191406
57,0.042369525879621506,4.628000259399414
58,0.05855555459856987,3.9647252559661865
59,0.11355165392160416,6.321956157684326
60,0.07717670500278473,5.971536159515381
61,0.051923781633377075,4.8623552322387695
62,0.12609440088272095,6.033520221710205
63,0.0596589520573616,4.9560546875
64,0.06356380134820938,5.6552863121032715
65,0.06556712836027145,5.027360916137695
66,0.056386299431324005,4.488664627075195
67,0.11497769504785538,3.818704605102539
68,0.11174065619707108,3.854174852371216
69,0.03628005459904671,6.354278564453125
70,0.06046975776553154,4.119167327880859
71,0.03892248868942261,5.1758575439453125
72,0.03366370126605034,4.789297103881836
73,0.053984351456165314,5.094212532043457
74,0.11968989670276642,6.963579177856445
75,0.028547076508402824,4.927535057067871
76,0.024490492418408394,5.5980329513549805
77,0.1597307026386261,5.03228759765625
78,0.04259755089879036,6.254347801208496
79,0.20007768273353577,4.596419334411621
80,0.3159656226634979,3.736227512359619
81,0.17900539934635162,4.055540084838867
82,0.19646918773651123,3.920029878616333
83,0.20795834064483643,2.3566341400146484
84,0.15728753805160522,3.5070297718048096
85,0.15053068101406097,4.4586501121521
86,0.08068671077489853,4.056803226470947
87,0.41790080070495605,6.769742965698242
88,0.15985925495624542,3.4447436332702637
89,0.2117912918329239,4.900080680847168
90,0.12647289037704468,3.4765005111694336
91,0.07081126421689987,3.4312963485717773
92,0.052081458270549774,3.7228665351867676
93,0.04489850252866745,5.326333522796631
94,0.10119377076625824,5.411481857299805
95,0.039527975022792816,4.814131736755371
96,0.07522933185100555,5.548596382141113
97,0.06638394296169281,4.124129295349121
98,0.016966193914413452,4.74292516708374
99,0.02249719947576523,5.777040481567383
100,0.030208269134163857,6.794508934020996
101,0.19288821518421173,5.096908092498779
102,0.09941396862268448,4.701612949371338
103,0.09314978122711182,5.356755256652832
104,0.049795061349868774,4.854633331298828
105,0.20963534712791443,3.7260093688964844
106,0.15966342389583588,4.233448028564453
107,0.16385206580162048,4.123781681060791
108,0.16695083677768707,5.345620632171631
109,0.11495351791381836,4.022576332092285
110,0.05399392545223236,4.721647262573242
111,0.07879228889942169,4.885166168212891
112,0.04466581344604492,5.535195827484131
