epoch,discriminator_loss,generator_loss
0,0.3405224680900574,3.031803846359253
1,0.3302840292453766,1.6618473529815674
2,0.652210533618927,1.5987508296966553
3,0.22224988043308258,2.699248790740967
4,0.19546259939670563,2.5064773559570312
5,0.20050880312919617,2.855670928955078
6,0.20409592986106873,3.4664785861968994
7,0.2558448016643524,3.389352798461914
8,0.20036262273788452,2.0255327224731445
9,0.17681601643562317,3.524567127227783
10,0.14787481725215912,3.762132406234741
11,0.2765875458717346,4.136302471160889
12,0.21365636587142944,3.0641424655914307
13,0.25818532705307007,3.2389655113220215
14,0.16376814246177673,3.4518110752105713
15,0.16144819557666779,4.247638702392578
16,0.16509786248207092,2.8182778358459473
17,0.10739646852016449,3.054534673690796
18,0.13362422585487366,4.510680675506592
19,0.09141339361667633,3.8422765731811523
20,0.09145647287368774,3.6057288646698
21,0.33697980642318726,7.200037479400635
22,0.2025235891342163,3.059356212615967
23,0.08318998664617538,3.03877592086792
24,0.08721612393856049,3.619037389755249
25,0.11773160845041275,3.5990500450134277
26,0.08330269157886505,4.17390775680542
27,0.077463299036026,5.334478378295898
28,0.07474444806575775,4.2663254737854
29,0.08396746218204498,3.928802967071533
30,0.13528373837471008,3.620163917541504
31,0.14331388473510742,5.302098274230957
32,0.08199289441108704,6.036042213439941
33,0.158028244972229,6.041996002197266
34,0.13246294856071472,3.964348793029785
35,0.13267970085144043,6.318191051483154
36,0.06527167558670044,4.764540672302246
37,0.08470951020717621,6.706742286682129
38,0.07177504897117615,4.91744327545166
39,0.11192158609628677,4.4818315505981445
40,0.23835144937038422,7.444519996643066
41,0.15127652883529663,3.8564982414245605
42,0.10922704637050629,7.1963324546813965
43,0.09284338355064392,5.942070484161377
44,0.1272764503955841,7.973626136779785
45,0.08822352439165115,6.720831871032715
46,0.06904807686805725,7.198827743530273
47,0.0913703516125679,7.407552719116211
48,0.16840693354606628,9.38155460357666
49,0.11478233337402344,5.102667808532715
50,0.0853218287229538,6.360955238342285
51,0.11991842091083527,6.536212921142578
52,0.1019936054944992,3.901655435562134
53,0.2201905995607376,9.06344223022461
54,0.035871829837560654,6.174618721008301
55,0.0859159603714943,6.994851112365723
56,0.14624594151973724,8.131549835205078
57,0.0458853617310524,5.7991132736206055
58,0.14297537505626678,6.412283897399902
59,0.05352511256933212,7.5866265296936035
60,0.09472867846488953,6.4909443855285645
61,0.01822781190276146,7.2694807052612305
62,0.06870342791080475,8.850873947143555
63,0.014986707828938961,7.385747909545898
64,0.006547435186803341,9.030730247497559
65,0.05764668807387352,6.509945869445801
66,0.03933597356081009,5.675396919250488
67,0.03285425528883934,9.08631706237793
68,0.12221883237361908,9.166009902954102
69,0.06729063391685486,8.247760772705078
70,0.021025415509939194,7.777632236480713
71,0.045274436473846436,6.780877113342285
72,0.016087234020233154,7.194610118865967
73,0.023736797273159027,6.7999162673950195
74,0.03578847646713257,5.815278053283691
75,0.07296021282672882,9.943028450012207
76,0.035715002566576004,8.528617858886719
77,0.03085530363023281,7.922989845275879
78,0.008953539654612541,6.158949851989746
79,0.03550507128238678,8.568410873413086
80,0.048106055706739426,7.132516860961914
81,0.1954481452703476,6.656620979309082
0,1.0205705165863037,0.023467861115932465
1,0.3002840280532837,0.07410085946321487
2,0.0057785832323133945,0.0007186623406596482
3,0.0027104057371616364,0.00048459169920533895
4,0.0006591323763132095,0.00902477465569973
5,5.169200449017808e-05,0.000735551118850708
6,2.892769771278836e-05,0.00020242470782250166
7,1.7386462786816992e-05,0.00010481869685463607
8,1.236171829077648e-05,5.6538563512731344e-05
9,8.345014066435397e-06,3.755922080017626e-05
10,5.412267910287483e-06,2.5209439627360553e-05
11,3.1879717425908893e-06,1.7094065697165206e-05
12,1.9249712295277277e-06,1.0795347407110967e-05
13,1.120203251048224e-06,6.348917850118596e-06
14,6.848563316452783e-07,3.820829078904353e-06
15,4.457316435946268e-07,2.3051281914376887e-06
16,2.938246552730561e-07,1.4485012798104435e-06
17,1.8289634340362682e-07,9.34912463890214e-07
18,1.1844493741364204e-07,6.199700237630168e-07
19,7.916897004633938e-08,5.226289090387581e-07
20,5.3681155520735047e-08,3.4133847748307744e-07
21,3.468140619133919e-08,2.47310879331053e-07
22,2.241679197823032e-08,1.421888953245798e-07
23,1.5085662496971963e-08,7.200765850257085e-08
24,9.902934472449942e-09,4.194989600136978e-08
25,6.330039159507805e-09,3.125421699223807e-08
26,4.092884253736884e-09,2.5734951947242735e-08
27,2.7245805611642027e-09,2.271807808540416e-08
28,1.8929735556838523e-09,2.0853857307656654e-08
29,1.3550377486737375e-09,1.9221282343551138e-08
30,9.86314696582724e-10,1.7547950648122423e-08
31,7.266430790409117e-10,1.5781276729853744e-08
32,5.456993745767136e-10,1.4701825534757518e-08
33,4.1640332848480455e-10,1.3320399006033767e-08
34,3.097277156971501e-10,1.2962597217835992e-08
35,2.329273718348901e-10,1.2636865776016748e-08
36,1.776466196368176e-10,1.1548672240735414e-08
37,1.4116177671219532e-10,9.757370911245289e-09
38,1.057081366884205e-10,1.0062452204806505e-08
39,8.549315422268222e-11,9.318043225903239e-09
40,6.708662791954367e-11,9.622378449591906e-09
41,5.69677950645886e-11,9.498952735498278e-09
42,4.918434062806121e-11,7.790755596204235e-09
